1-Wire/iButton Part Number: DS1921G-F5,,
7/31/18 11:27:00 AM,C,26
7/31/18 11:42:00 AM,C,26
7/31/18 11:57:00 AM,C,26
7/31/18 12:12:00 PM,C,26.5
7/31/18 12:27:00 PM,C,26
7/31/18 12:42:00 PM,C,26.5
7/31/18 12:57:00 PM,C,26.5
7/31/18 1:12:00 PM,C,26.5
7/31/18 1:27:00 PM,C,26.5
7/31/18 1:42:00 PM,C,26.5
7/31/18 1:57:00 PM,C,27
7/31/18 2:12:00 PM,C,27
7/31/18 2:27:00 PM,C,27
7/31/18 2:42:00 PM,C,27
7/31/18 2:57:00 PM,C,27
7/31/18 3:12:00 PM,C,27
7/31/18 3:27:00 PM,C,27
7/31/18 3:42:00 PM,C,27
7/31/18 3:57:00 PM,C,27.5
7/31/18 4:12:00 PM,C,27.5
7/31/18 4:27:00 PM,C,27
7/31/18 4:42:00 PM,C,27
7/31/18 4:57:00 PM,C,27
7/31/18 5:12:00 PM,C,27
7/31/18 5:27:00 PM,C,27
7/31/18 5:42:00 PM,C,27
7/31/18 5:57:00 PM,C,27
7/31/18 6:12:00 PM,C,26.5
7/31/18 6:27:00 PM,C,26.5
7/31/18 6:42:00 PM,C,26.5
7/31/18 6:57:00 PM,C,26.5
7/31/18 7:12:00 PM,C,26.5
7/31/18 7:27:00 PM,C,26
7/31/18 7:42:00 PM,C,26
7/31/18 7:57:00 PM,C,26
7/31/18 8:12:00 PM,C,26
7/31/18 8:27:00 PM,C,26
7/31/18 8:42:00 PM,C,26
7/31/18 8:57:00 PM,C,26
7/31/18 9:12:00 PM,C,26
7/31/18 9:27:00 PM,C,25.5
7/31/18 9:42:00 PM,C,25.5
7/31/18 9:57:00 PM,C,25.5
7/31/18 10:12:00 PM,C,25.5
7/31/18 10:27:00 PM,C,25.5
7/31/18 10:42:00 PM,C,25.5
7/31/18 10:57:00 PM,C,25.5
7/31/18 11:12:00 PM,C,25.5
7/31/18 11:27:00 PM,C,25.5
7/31/18 11:42:00 PM,C,25.5
7/31/18 11:57:00 PM,C,25.5
8/1/18 12:12:00 AM,C,25.5
8/1/18 12:27:00 AM,C,25.5
8/1/18 12:42:00 AM,C,25.5
8/1/18 12:57:00 AM,C,25.5
8/1/18 1:12:00 AM,C,25.5
8/1/18 1:27:00 AM,C,25.5
8/1/18 1:42:00 AM,C,25.5
8/1/18 1:57:00 AM,C,25.5
8/1/18 2:12:00 AM,C,25.5
8/1/18 2:27:00 AM,C,25.5
8/1/18 2:42:00 AM,C,25.5
8/1/18 2:57:00 AM,C,25.5
8/1/18 3:12:00 AM,C,25.5
8/1/18 3:27:00 AM,C,25.5
8/1/18 3:42:00 AM,C,25.5
8/1/18 3:57:00 AM,C,25.5
8/1/18 4:12:00 AM,C,25
8/1/18 4:27:00 AM,C,25
8/1/18 4:42:00 AM,C,25
8/1/18 4:57:00 AM,C,25
8/1/18 5:12:00 AM,C,25
8/1/18 5:27:00 AM,C,25
8/1/18 5:42:00 AM,C,25
8/1/18 5:57:00 AM,C,25
8/1/18 6:12:00 AM,C,25
8/1/18 6:27:00 AM,C,25
8/1/18 6:42:00 AM,C,25
8/1/18 6:57:00 AM,C,25
8/1/18 7:12:00 AM,C,25
8/1/18 7:27:00 AM,C,25
8/1/18 7:42:00 AM,C,25
8/1/18 7:57:00 AM,C,24.5
8/1/18 8:12:00 AM,C,24.5
8/1/18 8:27:00 AM,C,24.5
8/1/18 8:42:00 AM,C,24.5
8/1/18 8:57:00 AM,C,24.5
8/1/18 9:12:00 AM,C,24.5
8/1/18 9:27:00 AM,C,24.5
8/1/18 9:42:00 AM,C,24.5
8/1/18 9:57:00 AM,C,24.5
8/1/18 10:12:00 AM,C,24
8/1/18 10:27:00 AM,C,24
8/1/18 10:42:00 AM,C,24
8/1/18 10:57:00 AM,C,24
8/1/18 11:12:00 AM,C,24
8/1/18 11:27:00 AM,C,24.5
8/1/18 11:42:00 AM,C,24.5
8/1/18 11:57:00 AM,C,24.5
8/1/18 12:12:00 PM,C,24.5
8/1/18 12:27:00 PM,C,24.5
8/1/18 12:42:00 PM,C,24.5
8/1/18 12:57:00 PM,C,25
8/1/18 1:12:00 PM,C,25
8/1/18 1:27:00 PM,C,25
8/1/18 1:42:00 PM,C,25.5
8/1/18 1:57:00 PM,C,25.5
8/1/18 2:12:00 PM,C,25.5
8/1/18 2:27:00 PM,C,25.5
8/1/18 2:42:00 PM,C,25.5
8/1/18 2:57:00 PM,C,25.5
8/1/18 3:12:00 PM,C,25.5
8/1/18 3:27:00 PM,C,25.5
8/1/18 3:42:00 PM,C,25.5
8/1/18 3:57:00 PM,C,26
8/1/18 4:12:00 PM,C,26
8/1/18 4:27:00 PM,C,26
8/1/18 4:42:00 PM,C,26
8/1/18 4:57:00 PM,C,26
8/1/18 5:12:00 PM,C,26
8/1/18 5:27:00 PM,C,26
8/1/18 5:42:00 PM,C,25.5
8/1/18 5:57:00 PM,C,25.5
8/1/18 6:12:00 PM,C,25.5
8/1/18 6:27:00 PM,C,25.5
8/1/18 6:42:00 PM,C,25
8/1/18 6:57:00 PM,C,25
8/1/18 7:12:00 PM,C,25
8/1/18 7:27:00 PM,C,25
8/1/18 7:42:00 PM,C,25
8/1/18 7:57:00 PM,C,25
8/1/18 8:12:00 PM,C,25
8/1/18 8:27:00 PM,C,25
8/1/18 8:42:00 PM,C,25
8/1/18 8:57:00 PM,C,25
8/1/18 9:12:00 PM,C,24.5
8/1/18 9:27:00 PM,C,24.5
8/1/18 9:42:00 PM,C,24.5
8/1/18 9:57:00 PM,C,24.5
8/1/18 10:12:00 PM,C,24.5
8/1/18 10:27:00 PM,C,24.5
8/1/18 10:42:00 PM,C,24.5
8/1/18 10:57:00 PM,C,24.5
8/1/18 11:12:00 PM,C,24.5
8/1/18 11:27:00 PM,C,24.5
8/1/18 11:42:00 PM,C,24.5
8/1/18 11:57:00 PM,C,24.5
8/2/18 12:12:00 AM,C,24.5
8/2/18 12:27:00 AM,C,24.5
8/2/18 12:42:00 AM,C,24.5
8/2/18 12:57:00 AM,C,24.5
8/2/18 1:12:00 AM,C,24.5
8/2/18 1:27:00 AM,C,24.5
8/2/18 1:42:00 AM,C,24.5
8/2/18 1:57:00 AM,C,24.5
8/2/18 2:12:00 AM,C,24.5
8/2/18 2:27:00 AM,C,24.5
8/2/18 2:42:00 AM,C,24.5
8/2/18 2:57:00 AM,C,24.5
8/2/18 3:12:00 AM,C,24.5
8/2/18 3:27:00 AM,C,24.5
8/2/18 3:42:00 AM,C,24.5
8/2/18 3:57:00 AM,C,24.5
8/2/18 4:12:00 AM,C,24.5
8/2/18 4:27:00 AM,C,24.5
8/2/18 4:42:00 AM,C,24.5
8/2/18 4:57:00 AM,C,24.5
8/2/18 5:12:00 AM,C,24.5
8/2/18 5:27:00 AM,C,24.5
8/2/18 5:42:00 AM,C,24.5
8/2/18 5:57:00 AM,C,24.5
8/2/18 6:12:00 AM,C,24.5
8/2/18 6:27:00 AM,C,24.5
8/2/18 6:42:00 AM,C,24.5
8/2/18 6:57:00 AM,C,24.5
8/2/18 7:12:00 AM,C,24.5
8/2/18 7:27:00 AM,C,24.5
8/2/18 7:42:00 AM,C,24
8/2/18 7:57:00 AM,C,24
8/2/18 8:12:00 AM,C,24
8/2/18 8:27:00 AM,C,24
8/2/18 8:42:00 AM,C,23.5
8/2/18 8:57:00 AM,C,23.5
8/2/18 9:12:00 AM,C,23.5
8/2/18 9:27:00 AM,C,23.5
8/2/18 9:42:00 AM,C,23.5
8/2/18 9:57:00 AM,C,23.5
8/2/18 10:12:00 AM,C,23.5
8/2/18 10:27:00 AM,C,23.5
8/2/18 10:42:00 AM,C,23.5
8/2/18 10:57:00 AM,C,23.5
8/2/18 11:12:00 AM,C,23.5
8/2/18 11:27:00 AM,C,24
8/2/18 11:42:00 AM,C,24
8/2/18 11:57:00 AM,C,24
8/2/18 12:12:00 PM,C,24
8/2/18 12:27:00 PM,C,24
8/2/18 12:42:00 PM,C,24
8/2/18 12:57:00 PM,C,24.5
8/2/18 1:12:00 PM,C,24.5
8/2/18 1:27:00 PM,C,24.5
8/2/18 1:42:00 PM,C,24.5
8/2/18 1:57:00 PM,C,24.5
8/2/18 2:12:00 PM,C,24.5
8/2/18 2:27:00 PM,C,24.5
8/2/18 2:42:00 PM,C,24.5
8/2/18 2:57:00 PM,C,24.5
8/2/18 3:12:00 PM,C,24.5
8/2/18 3:27:00 PM,C,24.5
8/2/18 3:42:00 PM,C,24
8/2/18 3:57:00 PM,C,24
8/2/18 4:12:00 PM,C,24
8/2/18 4:27:00 PM,C,24
8/2/18 4:42:00 PM,C,24
8/2/18 4:57:00 PM,C,24
8/2/18 5:12:00 PM,C,24
8/2/18 5:27:00 PM,C,24
8/2/18 5:42:00 PM,C,24
8/2/18 5:57:00 PM,C,24
8/2/18 6:12:00 PM,C,23.5
8/2/18 6:27:00 PM,C,23.5
8/2/18 6:42:00 PM,C,23.5
8/2/18 6:57:00 PM,C,23.5
8/2/18 7:12:00 PM,C,23.5
8/2/18 7:27:00 PM,C,23.5
8/2/18 7:42:00 PM,C,23.5
8/2/18 7:57:00 PM,C,23.5
8/2/18 8:12:00 PM,C,23.5
8/2/18 8:27:00 PM,C,23
8/2/18 8:42:00 PM,C,23
8/2/18 8:57:00 PM,C,23
8/2/18 9:12:00 PM,C,23
8/2/18 9:27:00 PM,C,23
8/2/18 9:42:00 PM,C,23
8/2/18 9:57:00 PM,C,23.5
8/2/18 10:12:00 PM,C,23.5
8/2/18 10:27:00 PM,C,23.5
8/2/18 10:42:00 PM,C,23.5
8/2/18 10:57:00 PM,C,23.5
8/2/18 11:12:00 PM,C,23.5
8/2/18 11:27:00 PM,C,23.5
8/2/18 11:42:00 PM,C,23.5
8/2/18 11:57:00 PM,C,23.5
8/3/18 12:12:00 AM,C,23.5
8/3/18 12:27:00 AM,C,23.5
8/3/18 12:42:00 AM,C,23.5
8/3/18 12:57:00 AM,C,23.5
8/3/18 1:12:00 AM,C,23.5
8/3/18 1:27:00 AM,C,23.5
8/3/18 1:42:00 AM,C,23.5
8/3/18 1:57:00 AM,C,23.5
8/3/18 2:12:00 AM,C,23.5
8/3/18 2:27:00 AM,C,23.5
8/3/18 2:42:00 AM,C,23.5
8/3/18 2:57:00 AM,C,23.5
8/3/18 3:12:00 AM,C,23.5
8/3/18 3:27:00 AM,C,23.5
8/3/18 3:42:00 AM,C,23.5
8/3/18 3:57:00 AM,C,23.5
8/3/18 4:12:00 AM,C,23.5
8/3/18 4:27:00 AM,C,23.5
8/3/18 4:42:00 AM,C,23.5
8/3/18 4:57:00 AM,C,23.5
8/3/18 5:12:00 AM,C,23.5
8/3/18 5:27:00 AM,C,23.5
8/3/18 5:42:00 AM,C,23.5
8/3/18 5:57:00 AM,C,23.5
8/3/18 6:12:00 AM,C,23.5
8/3/18 6:27:00 AM,C,23.5
8/3/18 6:42:00 AM,C,23.5
8/3/18 6:57:00 AM,C,23.5
8/3/18 7:12:00 AM,C,23.5
8/3/18 7:27:00 AM,C,23
8/3/18 7:42:00 AM,C,23
8/3/18 7:57:00 AM,C,23
8/3/18 8:12:00 AM,C,23
8/3/18 8:27:00 AM,C,23
8/3/18 8:42:00 AM,C,22.5
8/3/18 8:57:00 AM,C,23
8/3/18 9:12:00 AM,C,22.5
8/3/18 9:27:00 AM,C,22.5
8/3/18 9:42:00 AM,C,22.5
8/3/18 9:57:00 AM,C,22.5
8/3/18 10:12:00 AM,C,22.5
8/3/18 10:27:00 AM,C,22.5
8/3/18 10:42:00 AM,C,22.5
8/3/18 10:57:00 AM,C,22.5
8/3/18 11:12:00 AM,C,23
8/3/18 11:27:00 AM,C,23
8/3/18 11:42:00 AM,C,23.5
8/3/18 11:57:00 AM,C,23.5
8/3/18 12:12:00 PM,C,23.5
8/3/18 12:27:00 PM,C,24
8/3/18 12:42:00 PM,C,24
8/3/18 12:57:00 PM,C,24
8/3/18 1:12:00 PM,C,24
8/3/18 1:27:00 PM,C,24
8/3/18 1:42:00 PM,C,24.5
8/3/18 1:57:00 PM,C,24.5
8/3/18 2:12:00 PM,C,24.5
8/3/18 2:27:00 PM,C,25
8/3/18 2:42:00 PM,C,25
8/3/18 2:57:00 PM,C,25
8/3/18 3:12:00 PM,C,25
8/3/18 3:27:00 PM,C,25
8/3/18 3:42:00 PM,C,25
8/3/18 3:57:00 PM,C,25
8/3/18 4:12:00 PM,C,25
8/3/18 4:27:00 PM,C,25
8/3/18 4:42:00 PM,C,25
8/3/18 4:57:00 PM,C,25
8/3/18 5:12:00 PM,C,25
8/3/18 5:27:00 PM,C,25
8/3/18 5:42:00 PM,C,24.5
8/3/18 5:57:00 PM,C,24.5
8/3/18 6:12:00 PM,C,24.5
8/3/18 6:27:00 PM,C,24.5
8/3/18 6:42:00 PM,C,24
8/3/18 6:57:00 PM,C,24
8/3/18 7:12:00 PM,C,24
8/3/18 7:27:00 PM,C,24
8/3/18 7:42:00 PM,C,23.5
8/3/18 7:57:00 PM,C,23.5
8/3/18 8:12:00 PM,C,23.5
8/3/18 8:27:00 PM,C,23.5
8/3/18 8:42:00 PM,C,23.5
8/3/18 8:57:00 PM,C,23.5
8/3/18 9:12:00 PM,C,23.5
8/3/18 9:27:00 PM,C,23.5
8/3/18 9:42:00 PM,C,23.5
8/3/18 9:57:00 PM,C,23.5
8/3/18 10:12:00 PM,C,23.5
8/3/18 10:27:00 PM,C,23.5
8/3/18 10:42:00 PM,C,23.5
8/3/18 10:57:00 PM,C,23.5
8/3/18 11:12:00 PM,C,23.5
8/3/18 11:27:00 PM,C,23.5
8/3/18 11:42:00 PM,C,23.5
8/3/18 11:57:00 PM,C,23.5
8/4/18 12:12:00 AM,C,23.5
8/4/18 12:27:00 AM,C,23.5
8/4/18 12:42:00 AM,C,23.5
8/4/18 12:57:00 AM,C,23.5
8/4/18 1:12:00 AM,C,23.5
8/4/18 1:27:00 AM,C,23.5
8/4/18 1:42:00 AM,C,23.5
8/4/18 1:57:00 AM,C,23.5
8/4/18 2:12:00 AM,C,23.5
8/4/18 2:27:00 AM,C,23.5
8/4/18 2:42:00 AM,C,23.5
8/4/18 2:57:00 AM,C,23
8/4/18 3:12:00 AM,C,23
8/4/18 3:27:00 AM,C,23
8/4/18 3:42:00 AM,C,23
8/4/18 3:57:00 AM,C,23
8/4/18 4:12:00 AM,C,23
8/4/18 4:27:00 AM,C,23
8/4/18 4:42:00 AM,C,23
8/4/18 4:57:00 AM,C,23
8/4/18 5:12:00 AM,C,23
8/4/18 5:27:00 AM,C,23
8/4/18 5:42:00 AM,C,23
8/4/18 5:57:00 AM,C,23
8/4/18 6:12:00 AM,C,23
8/4/18 6:27:00 AM,C,23
8/4/18 6:42:00 AM,C,23.5
8/4/18 6:57:00 AM,C,23.5
8/4/18 7:12:00 AM,C,23.5
8/4/18 7:27:00 AM,C,23.5
8/4/18 7:42:00 AM,C,23.5
8/4/18 7:57:00 AM,C,23.5
8/4/18 8:12:00 AM,C,23.5
8/4/18 8:27:00 AM,C,23.5
8/4/18 8:42:00 AM,C,23.5
8/4/18 8:57:00 AM,C,24
8/4/18 9:12:00 AM,C,24
8/4/18 9:27:00 AM,C,24
8/4/18 9:42:00 AM,C,24
8/4/18 9:57:00 AM,C,24
8/4/18 10:12:00 AM,C,24
8/4/18 10:27:00 AM,C,24.5
8/4/18 10:42:00 AM,C,24.5
8/4/18 10:57:00 AM,C,24.5
8/4/18 11:12:00 AM,C,24.5
8/4/18 11:27:00 AM,C,25
8/4/18 11:42:00 AM,C,25
8/4/18 11:57:00 AM,C,25
8/4/18 12:12:00 PM,C,25
8/4/18 12:27:00 PM,C,25
8/4/18 12:42:00 PM,C,25.5
8/4/18 12:57:00 PM,C,25.5
8/4/18 1:12:00 PM,C,25.5
8/4/18 1:27:00 PM,C,25.5
8/4/18 1:42:00 PM,C,25.5
8/4/18 1:57:00 PM,C,26
8/4/18 2:12:00 PM,C,26
8/4/18 2:27:00 PM,C,26
8/4/18 2:42:00 PM,C,26
8/4/18 2:57:00 PM,C,26
8/4/18 3:12:00 PM,C,26
8/4/18 3:27:00 PM,C,26
8/4/18 3:42:00 PM,C,26
8/4/18 3:57:00 PM,C,26
8/4/18 4:12:00 PM,C,26
8/4/18 4:27:00 PM,C,26
8/4/18 4:42:00 PM,C,26
8/4/18 4:57:00 PM,C,25.5
8/4/18 5:12:00 PM,C,25.5
8/4/18 5:27:00 PM,C,25.5
8/4/18 5:42:00 PM,C,25.5
8/4/18 5:57:00 PM,C,25.5
8/4/18 6:12:00 PM,C,25
8/4/18 6:27:00 PM,C,25
8/4/18 6:42:00 PM,C,25
8/4/18 6:57:00 PM,C,25
8/4/18 7:12:00 PM,C,24.5
8/4/18 7:27:00 PM,C,24.5
8/4/18 7:42:00 PM,C,24.5
8/4/18 7:57:00 PM,C,24.5
8/4/18 8:12:00 PM,C,24.5
8/4/18 8:27:00 PM,C,24.5
8/4/18 8:42:00 PM,C,24.5
8/4/18 8:57:00 PM,C,24.5
8/4/18 9:12:00 PM,C,24.5
8/4/18 9:27:00 PM,C,24
8/4/18 9:42:00 PM,C,24
8/4/18 9:57:00 PM,C,24
8/4/18 10:12:00 PM,C,24
8/4/18 10:27:00 PM,C,24
8/4/18 10:42:00 PM,C,24
8/4/18 10:57:00 PM,C,24
8/4/18 11:12:00 PM,C,24
8/4/18 11:27:00 PM,C,24
8/4/18 11:42:00 PM,C,24
8/4/18 11:57:00 PM,C,24
8/5/18 12:12:00 AM,C,24
8/5/18 12:27:00 AM,C,24
8/5/18 12:42:00 AM,C,24
8/5/18 12:57:00 AM,C,24
8/5/18 1:12:00 AM,C,24
8/5/18 1:27:00 AM,C,24
8/5/18 1:42:00 AM,C,24
8/5/18 1:57:00 AM,C,24
8/5/18 2:12:00 AM,C,24
8/5/18 2:27:00 AM,C,24
8/5/18 2:42:00 AM,C,24
8/5/18 2:57:00 AM,C,24
8/5/18 3:12:00 AM,C,24
8/5/18 3:27:00 AM,C,24
8/5/18 3:42:00 AM,C,23.5
8/5/18 3:57:00 AM,C,23.5
8/5/18 4:12:00 AM,C,23.5
8/5/18 4:27:00 AM,C,23.5
8/5/18 4:42:00 AM,C,23.5
8/5/18 4:57:00 AM,C,23.5
8/5/18 5:12:00 AM,C,23.5
8/5/18 5:27:00 AM,C,23.5
8/5/18 5:42:00 AM,C,23.5
8/5/18 5:57:00 AM,C,23.5
8/5/18 6:12:00 AM,C,23.5
8/5/18 6:27:00 AM,C,23.5
8/5/18 6:42:00 AM,C,23.5
8/5/18 6:57:00 AM,C,23.5
8/5/18 7:12:00 AM,C,23.5
8/5/18 7:27:00 AM,C,24
8/5/18 7:42:00 AM,C,24
8/5/18 7:57:00 AM,C,24
8/5/18 8:12:00 AM,C,24
8/5/18 8:27:00 AM,C,24
8/5/18 8:42:00 AM,C,24
8/5/18 8:57:00 AM,C,24.5
8/5/18 9:12:00 AM,C,24.5
8/5/18 9:27:00 AM,C,24.5
8/5/18 9:42:00 AM,C,24.5
8/5/18 9:57:00 AM,C,24.5
8/5/18 10:12:00 AM,C,24.5
8/5/18 10:27:00 AM,C,25
8/5/18 10:42:00 AM,C,25
8/5/18 10:57:00 AM,C,25
8/5/18 11:12:00 AM,C,25
8/5/18 11:27:00 AM,C,25.5
8/5/18 11:42:00 AM,C,25.5
8/5/18 11:57:00 AM,C,25.5
8/5/18 12:12:00 PM,C,25.5
8/5/18 12:27:00 PM,C,26
8/5/18 12:42:00 PM,C,26
8/5/18 12:57:00 PM,C,26
8/5/18 1:12:00 PM,C,26
8/5/18 1:27:00 PM,C,26
8/5/18 1:42:00 PM,C,26
8/5/18 1:57:00 PM,C,26.5
8/5/18 2:12:00 PM,C,26.5
8/5/18 2:27:00 PM,C,26.5
8/5/18 2:42:00 PM,C,26.5
8/5/18 2:57:00 PM,C,26.5
8/5/18 3:12:00 PM,C,26.5
8/5/18 3:27:00 PM,C,26.5
8/5/18 3:42:00 PM,C,26.5
8/5/18 3:57:00 PM,C,26.5
8/5/18 4:12:00 PM,C,26.5
8/5/18 4:27:00 PM,C,26.5
8/5/18 4:42:00 PM,C,26.5
8/5/18 4:57:00 PM,C,26
8/5/18 5:12:00 PM,C,26
8/5/18 5:27:00 PM,C,26
8/5/18 5:42:00 PM,C,26
8/5/18 5:57:00 PM,C,26
8/5/18 6:12:00 PM,C,25.5
8/5/18 6:27:00 PM,C,25.5
8/5/18 6:42:00 PM,C,25.5
8/5/18 6:57:00 PM,C,25.5
8/5/18 7:12:00 PM,C,25
8/5/18 7:27:00 PM,C,25
8/5/18 7:42:00 PM,C,25
8/5/18 7:57:00 PM,C,25
8/5/18 8:12:00 PM,C,25
8/5/18 8:27:00 PM,C,25
8/5/18 8:42:00 PM,C,24.5
8/5/18 8:57:00 PM,C,24.5
8/5/18 9:12:00 PM,C,24.5
8/5/18 9:27:00 PM,C,24.5
8/5/18 9:42:00 PM,C,24.5
8/5/18 9:57:00 PM,C,24.5
8/5/18 10:12:00 PM,C,24.5
8/5/18 10:27:00 PM,C,24.5
8/5/18 10:42:00 PM,C,24.5
8/5/18 10:57:00 PM,C,24.5
8/5/18 11:12:00 PM,C,24.5
8/5/18 11:27:00 PM,C,24.5
8/5/18 11:42:00 PM,C,24.5
8/5/18 11:57:00 PM,C,24.5
8/6/18 12:12:00 AM,C,24.5
8/6/18 12:27:00 AM,C,24.5
8/6/18 12:42:00 AM,C,24.5
8/6/18 12:57:00 AM,C,24.5
8/6/18 1:12:00 AM,C,24
8/6/18 1:27:00 AM,C,24
8/6/18 1:42:00 AM,C,24
8/6/18 1:57:00 AM,C,24
8/6/18 2:12:00 AM,C,24
8/6/18 2:27:00 AM,C,24
8/6/18 2:42:00 AM,C,24
8/6/18 2:57:00 AM,C,24
8/6/18 3:12:00 AM,C,24
8/6/18 3:27:00 AM,C,24
8/6/18 3:42:00 AM,C,24
8/6/18 3:57:00 AM,C,24
8/6/18 4:12:00 AM,C,24
8/6/18 4:27:00 AM,C,24
8/6/18 4:42:00 AM,C,24
8/6/18 4:57:00 AM,C,24
8/6/18 5:12:00 AM,C,24
8/6/18 5:27:00 AM,C,24
8/6/18 5:42:00 AM,C,24
8/6/18 5:57:00 AM,C,24
8/6/18 6:12:00 AM,C,24
8/6/18 6:27:00 AM,C,24
8/6/18 6:42:00 AM,C,24
8/6/18 6:57:00 AM,C,24
8/6/18 7:12:00 AM,C,24
8/6/18 7:27:00 AM,C,24
8/6/18 7:42:00 AM,C,24
8/6/18 7:57:00 AM,C,24
8/6/18 8:12:00 AM,C,24
8/6/18 8:27:00 AM,C,24
8/6/18 8:42:00 AM,C,24
8/6/18 8:57:00 AM,C,24
8/6/18 9:12:00 AM,C,23.5
8/6/18 9:27:00 AM,C,25.5
8/6/18 9:42:00 AM,C,26.5
8/6/18 9:57:00 AM,C,24.5
8/6/18 10:12:00 AM,C,24
8/6/18 10:27:00 AM,C,25.5
8/6/18 10:42:00 AM,C,25
8/6/18 10:57:00 AM,C,24
8/6/18 11:12:00 AM,C,23.5
8/6/18 11:27:00 AM,C,26
8/6/18 11:42:00 AM,C,23.5
8/6/18 11:57:00 AM,C,26.5
8/6/18 12:12:00 PM,C,28
8/6/18 12:27:00 PM,C,33
8/6/18 12:42:00 PM,C,28.5
8/6/18 12:57:00 PM,C,27.5
8/6/18 1:12:00 PM,C,27
8/6/18 1:27:00 PM,C,27
8/6/18 1:42:00 PM,C,27
8/6/18 1:57:00 PM,C,27
8/6/18 2:12:00 PM,C,27
8/6/18 2:27:00 PM,C,27
8/6/18 2:42:00 PM,C,27
8/6/18 2:57:00 PM,C,27
8/6/18 3:12:00 PM,C,27
8/6/18 3:27:00 PM,C,27
8/6/18 3:42:00 PM,C,27
8/6/18 3:57:00 PM,C,27
8/6/18 4:12:00 PM,C,27
8/6/18 4:27:00 PM,C,27
8/6/18 4:42:00 PM,C,27
8/6/18 4:57:00 PM,C,27
8/6/18 5:12:00 PM,C,27
8/6/18 5:27:00 PM,C,27
8/6/18 5:42:00 PM,C,27
8/6/18 5:57:00 PM,C,26.5
